ID_Mt4,chromosome_file,position_start
37724,Medtr7g033170,7,11759674
37725,Medtr7g033185,7,11776209
37726,Medtr7g033195,7,11779142
37727,Medtr7g033200,7,11782277
37728,Medtr7g033205,7,11790718
37729,Medtr7g033230,7,11806836
37730,Medtr7g033240,7,11827322
37731,Medtr7g033255,7,11833031
37732,Medtr7g033290,7,11877751
37733,Medtr7g033295,7,11883592
37734,Medtr7g033300,7,11888172
37735,Medtr7g033305,7,11895323
37736,Medtr7g033315,7,11900972
37737,Medtr7g033320,7,11902390
37738,Medtr7g033325,7,11911787
37739,Medtr7g033360,7,11966534
37740,Medtr7g033395,7,12008918
37741,Medtr7g033400,7,12010888
37742,Medtr7g033405,7,12013204
37743,Medtr7g033410,7,12021264
37744,Medtr7g033415,7,12026374
37745,Medtr7g033445,7,12078849
37746,Medtr7g033470,7,12094044
37747,Medtr7g033475,7,12095262
37748,Medtr7g033490,7,12107413
37749,Medtr7g033500,7,12112501
37750,Medtr7g033530,7,12130937
37751,Medtr7g033535,7,12132402
37752,Medtr7g033540,7,12136200
37753,Medtr7g033545,7,12143698
37754,Medtr7g033550,7,12145474
37755,Medtr7g033570,7,12163902
37756,Medtr7g033580,7,12175607
37757,Medtr7g033585,7,12183374
37758,Medtr7g033625,7,12212734
37759,Medtr7g033635,7,12229125
37760,Medtr7g033640,7,12233226
37761,Medtr7g033650,7,12240747
37762,Medtr7g033655,7,12246965
37763,Medtr7g033680,7,12266660
37764,Medtr7g033685,7,12273128
37765,Medtr7g033690,7,12280110
37766,Medtr7g033705,7,12292885
37767,Medtr7g033700,7,12288639
37768,Medtr7g033710,7,12297101
37769,Medtr7g033715,7,12309604
37770,Medtr7g033720,7,12311206
37771,Medtr7g033725,7,12317201
37772,Medtr7g033740,7,12328694
37773,Medtr7g033745,7,12332020
37774,Medtr7g033755,7,12334241
37775,Medtr7g033765,7,12338416
37776,Medtr7g033770,7,12341090
37777,Medtr7g033775,7,12343238
37778,Medtr7g033800,7,12360406
37779,Medtr7g033825,7,12374796
37780,Medtr7g033840,7,12394396
37781,Medtr7g033855,7,12407413
37782,Medtr7g033860,7,12411388
37783,Medtr7g033870,7,12421162
37784,Medtr7g033905,7,12466246
37785,Medtr7g033910,7,12472262
37786,Medtr7g033915,7,12485648
37787,Medtr7g033930,7,12495057
37788,Medtr7g033925,7,12491542
37789,Medtr7g033940,7,12503074
37790,Medtr7g033945,7,12507080
37791,Medtr7g033950,7,12509838
37792,Medtr7g033960,7,12513365
37793,Medtr7g033965,7,12518861
37794,Medtr7g033970,7,12520863
37795,Medtr7g033990,7,12539804
37796,Medtr7g034010,7,12564153
37797,Medtr7g034015,7,12579187
37798,Medtr7g034020,7,12581907
37799,Medtr7g034030,7,12587070
37800,Medtr7g034035,7,12588290
37801,Medtr7g034050,7,12602898
37802,Medtr7g034060,7,12613992
37803,Medtr7g034065,7,12623710
37804,Medtr7g034070,7,12625670
37805,Medtr7g034080,7,12630159
37806,Medtr7g034090,7,12634735
37807,Medtr7g034095,7,12638354
37808,Medtr7g034100,7,12641421
37809,Medtr7g034105,7,12644755
37810,Medtr7g034110,7,12646179
37811,Medtr7g034115,7,12651511
37812,Medtr7g034120,7,12658185
37813,Medtr7g034135,7,12668408
37814,Medtr7g034205,7,12727709
37815,Medtr7g034210,7,12731018
37816,Medtr7g034250,7,12768381
37817,Medtr7g034260,7,12781021
37818,Medtr7g034265,7,12783836
37819,Medtr7g034270,7,12785218
37820,Medtr7g034275,7,12788462
37821,Medtr7g034290,7,12801414
37822,Medtr7g034295,7,12807092
37823,Medtr7g034310,7,12819724
37824,Medtr7g034315,7,12823353
37825,Medtr7g034335,7,12830197
37826,Medtr7g034340,7,12832420
37827,Medtr7g034345,7,12833047
37828,Medtr7g034350,7,12838603
37829,Medtr7g034355,7,12844015
37830,Medtr7g034360,7,12847806
37831,Medtr7g034380,7,12859987
37832,Medtr7g034390,7,12870132
37833,Medtr7g034395,7,12874877
37834,Medtr7g034405,7,12880077
37835,Medtr7g034425,7,12906551
37836,Medtr7g034450,7,12926968
37837,Medtr7g034470,7,12970452
37838,Medtr7g034465,7,12965215
37839,Medtr7g034475,7,12974898
37840,Medtr7g034550,7,13048924
37841,Medtr7g034535,7,13041217
37842,Medtr7g034570,7,13069500
37843,Medtr7g034575,7,13072986
37844,Medtr7g034580,7,13091485
37845,Medtr7g034585,7,13094924
37846,Medtr7g034590,7,13098550
37847,Medtr7g034605,7,13111889
37848,Medtr7g034615,7,13116282
37849,Medtr7g034625,7,13118780
37850,Medtr7g034645,7,13124796
37851,Medtr7g034685,7,13138954
37852,Medtr7g034715,7,13152130
37853,Medtr7g034735,7,13160691
37854,Medtr7g034745,7,13161390
37855,Medtr7g034795,7,13171589
37856,Medtr7g034915,7,13250593
37857,Medtr7g034935,7,13257753
37858,Medtr7g034945,7,13259200
37859,Medtr7g034965,7,13265093
37860,Medtr7g034975,7,13266540
37861,Medtr7g035015,7,13277110
37862,Medtr7g035025,7,13279837
37863,Medtr7g035055,7,13289519
37864,Medtr7g035075,7,13292852
37865,Medtr7g035095,7,13303782
37866,Medtr7g035145,7,13325416
37867,Medtr7g035155,7,13332061
37868,Medtr7g035165,7,13335847
37869,Medtr7g035225,7,13372477
37870,Medtr7g035245,7,13380443
37871,Medtr7g035270,7,13390922
37872,Medtr7g035290,7,13412216
37873,Medtr7g035295,7,13416635
37874,Medtr7g035300,7,13425317
37875,Medtr7g035310,7,13432030
37876,Medtr7g035350,7,13467452
37877,Medtr7g035360,7,13482342
37878,Medtr7g035370,7,13489753
37879,Medtr7g035405,7,13550597
37880,Medtr7g035415,7,13555483
37881,Medtr7g035425,7,13568021
37882,Medtr7g035440,7,13576904
37883,Medtr7g035445,7,13578663
37884,Medtr7g035455,7,13584776
37885,Medtr7g035460,7,13586952
37886,Medtr7g036780,7,13589811
37887,Medtr7g036825,7,13596073
37888,Medtr7g036835,7,13597486
37889,Medtr7g037020,7,13599433
37890,Medtr7g037130,7,13641861
37891,Medtr7g037240,7,13697944
37892,Medtr7g037260,7,13704241
37893,Medtr7g037280,7,13715513
37894,Medtr7g037350,7,13769455
37895,Medtr7g037360,7,13770630
37896,Medtr7g037380,7,13778886
37897,Medtr7g037410,7,13787410
37898,Medtr7g037420,7,13788936
37899,Medtr7g037430,7,13792268
37900,Medtr7g037440,7,13798834
37901,Medtr7g037530,7,13845608
37902,Medtr7g037560,7,13853163
37903,Medtr7g037570,7,13861949
37904,Medtr7g037575,7,13864597
37905,Medtr7g037580,7,13870222
37906,Medtr7g037600,7,13872207
37907,Medtr7g037650,7,13883315
37908,Medtr7g037670,7,13887881
37909,Medtr7g037680,7,13899237
37910,Medtr7g037690,7,13904441
37911,Medtr7g037720,7,13915113
37912,Medtr7g037735,7,13917738
37913,Medtr7g037750,7,13924518
37914,Medtr7g037770,7,13935997
37915,Medtr7g037775,7,13937506
37916,Medtr7g037795,7,13947232
37917,Medtr7g037830,7,13955040
37918,Medtr7g038690,7,14047852
37919,Medtr7g038700,7,14054867
37920,Medtr7g038710,7,14075725
37921,Medtr7g038720,7,14080130
37922,Medtr7g038730,7,14084325
37923,Medtr7g038740,7,14091395
37924,Medtr7g038780,7,14136403
37925,Medtr7g038820,7,14156793
37926,Medtr7g038840,7,14161128
37927,Medtr7g038870,7,14184710
37928,Medtr7g038880,7,14188459
37929,Medtr7g038910,7,14196333
37930,Medtr7g029760,7,14239268
37931,Medtr7g029850,7,14290755
37932,Medtr7g030070,7,14357996
37933,Medtr7g030060,7,14364733
37934,Medtr7g030040,7,14385753
37935,Medtr7g030030,7,14390179
37936,Medtr7g030020,7,14394369
37937,Medtr7g030010,7,14400959
37938,Medtr7g038990,7,14414545
37939,Medtr7g039100,7,14535258
37940,Medtr7g039110,7,14537564
37941,Medtr7g039120,7,14541567
37942,Medtr7g039150,7,14552737
37943,Medtr7g039200,7,14567705
37944,Medtr7g039210,7,14570855
37945,Medtr7g039240,7,14579178
37946,Medtr7g039280,7,14583454
37947,Medtr7g039300,7,14589021
37948,Medtr7g039320,7,14592916
37949,Medtr7g039330,7,14603353
37950,Medtr7g039370,7,14618230
37951,Medtr7g039380,7,14625416
37952,Medtr7g039400,7,14636548
37953,Medtr7g039430,7,14650953
37954,Medtr7g039440,7,14660963
37955,Medtr7g039450,7,14663808
37956,Medtr7g039460,7,14671378
37957,Medtr7g039480,7,14674800
37958,Medtr7g039490,7,14680710
37959,Medtr7g039500,7,14684919
37960,Medtr7g039510,7,14690225
37961,Medtr7g039520,7,14696793
37962,Medtr7g039530,7,14701847
37963,Medtr7g039540,7,14703078
37964,Medtr7g039550,7,14709561
37965,Medtr7g039560,7,14712561
37966,Medtr7g039570,7,14716294
37967,Medtr7g039630,7,14739801
37968,Medtr7g039660,7,14748596
37969,Medtr7g039670,7,14755614
37970,Medtr7g039680,7,14757538
37971,Medtr7g039690,7,14763061
37972,Medtr7g039720,7,14788598
37973,Medtr7g039760,7,14803433
37974,Medtr7g039770,7,14804186
37975,Medtr7g039790,7,14811604
37976,Medtr7g039810,7,14819921
37977,Medtr7g044675,7,14928563
37978,Medtr7g444780,7,14977246
37979,Medtr7g444810,7,14987862
37980,Medtr7g444820,7,14992508
37981,Medtr7g444850,7,15008723
37982,Medtr7g444860,7,15012335
37983,Medtr7g444870,7,15026259
37984,Medtr7g044770,7,15035581
37985,Medtr7g044790,7,15056941
37986,Medtr7g044840,7,15075792
37987,Medtr7g044870,7,15091203
37988,Medtr7g044880,7,15095206
37989,Medtr7g044920,7,15107352
37990,Medtr7g044980,7,15128895
37991,Medtr7g044990,7,15131066
37992,Medtr7g045000,7,15131491
37993,Medtr7g045010,7,15133459
37994,Medtr7g045120,7,15181490
37995,Medtr7g045185,7,15212661
37996,Medtr7g445200,7,15231530
37997,Medtr7g445230,7,15251180
37998,Medtr7g445240,7,15258599
37999,Medtr7g445250,7,15267016
38000,Medtr7g445270,7,15273801
38001,Medtr7g445280,7,15280755
38002,Medtr7g445290,7,15287052
38003,Medtr7g445300,7,15287826
38004,Medtr7g445340,7,15302025
38005,Medtr7g445380,7,15318492
38006,Medtr7g445370,7,15310254
38007,Medtr7g445390,7,15333963
38008,Medtr7g445460,7,15378736
38009,Medtr7g445520,7,15423925
38010,Medtr7g445530,7,15429010
38011,Medtr7g445570,7,15440610
38012,Medtr7g445580,7,15443375
38013,Medtr7g445600,7,15448550
38014,Medtr7g445650,7,15458692
38015,Medtr7g445700,7,15484152
38016,Medtr7g445710,7,15487405
38017,Medtr7g445750,7,15507791
38018,Medtr7g445810,7,15539679
38019,Medtr7g445860,7,15563039
38020,Medtr7g445870,7,15563787
38021,Medtr7g445890,7,15571655
38022,Medtr7g445910,7,15578710
38023,Medtr7g445930,7,15584038
38024,Medtr7g445950,7,15587091
38025,Medtr7g445980,7,15596037
38026,Medtr7g446010,7,15613266
38027,Medtr7g446060,7,15635471
38028,Medtr7g446070,7,15636997
38029,Medtr7g446080,7,15638335
38030,Medtr7g446090,7,15642269
38031,Medtr7g446110,7,15645660
38032,Medtr7g446140,7,15656775
38033,Medtr7g446150,7,15662673
38034,Medtr7g446160,7,15663961
38035,Medtr7g446180,7,15670479
38036,Medtr7g446190,7,15675839
38037,Medtr7g446220,7,15683364
38038,Medtr7g446270,7,15713537
38039,Medtr7g446300,7,15720403
38040,Medtr7g446310,7,15733416
38041,Medtr7g446320,7,15741827
38042,Medtr7g446330,7,15744752
38043,Medtr7g446340,7,15750002
38044,Medtr7g446450,7,15826642
38045,Medtr7g446470,7,15835631
38046,Medtr7g446480,7,15844432
38047,Medtr7g446510,7,15861541
38048,Medtr7g446520,7,15863746
38049,Medtr7g446540,7,15876217
38050,Medtr7g045240,7,15894878
38051,Medtr7g045270,7,15901273
38052,Medtr7g045280,7,15903678
38053,Medtr7g045290,7,15910808
38054,Medtr7g045307,7,15922698
38055,Medtr7g045300,7,15916208
38056,Medtr7g045330,7,15944083
38057,Medtr7g045350,7,15946481
38058,Medtr7g045370,7,15955054
38059,Medtr7g045380,7,15970055
38060,Medtr7g045395,7,15978231
38061,Medtr7g045410,7,15985519
38062,Medtr7g045450,7,16002631
38063,Medtr7g045502,7,16011615
38064,Medtr7g045505,7,16014208
38065,Medtr7g045510,7,16022824
38066,Medtr7g045520,7,16031647
38067,Medtr7g045640,7,16079014
38068,Medtr7g045650,7,16080002
38069,Medtr7g045690,7,16097901
38070,Medtr7g045710,7,16100886
38071,Medtr7g045802,7,16146621
38072,Medtr7g045808,7,16156008
38073,Medtr7g045830,7,16163364
38074,Medtr7g045850,7,16167903
38075,Medtr7g045860,7,16170530
38076,Medtr7g045910,7,16199434
38077,Medtr7g045955,7,16228813
38078,Medtr7g046035,7,16268701
38079,Medtr7g046055,7,16270618
38080,Medtr7g046110,7,16292315
38081,Medtr7g046115,7,16298260
38082,Medtr7g046250,7,16333806
38083,Medtr7g046260,7,16356804
38084,Medtr7g046285,7,16375677
38085,Medtr7g046350,7,16414990
38086,Medtr7g046360,7,16415666
38087,Medtr7g046363,7,16422053
38088,Medtr7g046367,7,16423117
38089,Medtr7g046380,7,16432801
38090,Medtr7g046430,7,16460009
38091,Medtr7g046450,7,16471736
38092,Medtr7g046490,7,16489659
38093,Medtr7g046515,7,16504078
38094,Medtr7g046925,7,16531014
38095,Medtr7g046960,7,16545895
38096,Medtr7g047000,7,16555802
38097,Medtr7g047020,7,16564367
38098,Medtr7g047030,7,16565640
38099,Medtr7g047270,7,16598587
38100,Medtr7g047330,7,16634388
38101,Medtr7g047440,7,16638805
38102,Medtr7g047530,7,16643844
38103,Medtr7g047540,7,16652839
38104,Medtr7g047550,7,16654815
38105,Medtr7g047560,7,16657976
38106,Medtr7g047570,7,16665244
38107,Medtr7g047610,7,16680060
38108,Medtr7g047620,7,16683646
38109,Medtr7g047630,7,16686540
38110,Medtr7g047640,7,16692701
38111,Medtr7g047650,7,16695885
38112,Medtr7g047660,7,16698550
38113,Medtr7g047670,7,16702083
38114,Medtr7g047780,7,16720407
38115,Medtr7g050285,7,16760763
38116,Medtr7g050295,7,16762933
38117,Medtr7g050325,7,16777141
38118,Medtr7g050345,7,16784461
38119,Medtr7g050355,7,16788703
38120,Medtr7g050365,7,16793158
38121,Medtr7g050385,7,16796819
38122,Medtr7g050395,7,16801795
38123,Medtr7g050405,7,16807708
38124,Medtr7g050415,7,16809986
38125,Medtr7g050425,7,16813827
38126,Medtr7g050445,7,16820145
38127,Medtr7g050450,7,16826129
38128,Medtr7g050460,7,16829359
38129,Medtr7g050470,7,16835096
38130,Medtr7g050480,7,16839159
38131,Medtr7g050490,7,16841273
38132,Medtr7g050520,7,16846242
38133,Medtr7g050540,7,16852371
38134,Medtr7g050560,7,16862100
38135,Medtr7g050570,7,16865706
38136,Medtr7g050580,7,16867490
38137,Medtr7g050590,7,16873037
38138,Medtr7g050640,7,16888705
38139,Medtr7g050660,7,16898218
38140,Medtr7g050670,7,16901558
38141,Medtr7g050690,7,16909151
38142,Medtr7g450730,7,16942138
38143,Medtr7g450740,7,16945386
38144,Medtr7g450780,7,16964457
38145,Medtr7g450790,7,16973394
38146,Medtr7g450800,7,16985573
38147,Medtr7g450820,7,16988673
38148,Medtr7g450860,7,17004222
38149,Medtr7g450880,7,17012233
38150,Medtr7g450930,7,17040734
38151,Medtr7g450950,7,17066918
38152,Medtr7g451000,7,17099285
38153,Medtr7g451010,7,17102962
38154,Medtr7g451040,7,17123620
38155,Medtr7g451050,7,17126652
38156,Medtr7g451160,7,17166125
38157,Medtr7g451170,7,17173579
38158,Medtr7g451180,7,17181200
38159,Medtr7g451200,7,17186741
38160,Medtr7g451210,7,17192424
38161,Medtr7g451250,7,17206569
38162,Medtr7g451260,7,17209269
38163,Medtr7g451270,7,17211293
38164,Medtr7g451280,7,17215236
38165,Medtr7g451290,7,17216634
38166,Medtr7g451340,7,17247361
38167,Medtr7g451350,7,17257009
38168,Medtr7g451360,7,17259182
38169,Medtr7g451380,7,17266891
38170,Medtr7g451390,7,17274548
38171,Medtr7g451400,7,17280326
38172,Medtr7g451410,7,17281085
38173,Medtr7g451420,7,17292342
38174,Medtr7g451440,7,17299916
38175,Medtr7g451450,7,17307100
38176,Medtr7g451470,7,17346828
38177,Medtr7g451490,7,17354868
38178,Medtr7g451500,7,17357752
38179,Medtr7g451610,7,17454123
38180,Medtr7g050330,7,17473567
38181,Medtr7g451650,7,17487108
38182,Medtr7g451680,7,17506138
38183,Medtr7g050380,7,17509010
38184,Medtr7g050390,7,17513363
38185,Medtr7g451700,7,17546792
38186,Medtr7g050350,7,17564467
38187,Medtr7g451710,7,17596561
38188,Medtr7g050710,7,17605025
38189,Medtr7g050720,7,17612279
38190,Medtr7g451720,7,17615910
38191,Medtr7g451730,7,17618205
38192,Medtr7g451740,7,17627199
38193,Medtr7g451750,7,17629175
38194,Medtr7g451760,7,17632336
38195,Medtr7g451770,7,17639614
38196,Medtr7g451800,7,17657882
38197,Medtr7g451810,7,17660807
38198,Medtr7g451830,7,17667124
38199,Medtr7g451840,7,17670721
38200,Medtr7g451850,7,17675001
38201,Medtr7g451860,7,17676319
38202,Medtr7g451880,7,17695455
38203,Medtr7g451890,7,17697421
38204,Medtr7g050740,7,17711466
38205,Medtr7g050750,7,17716045
38206,Medtr7g050780,7,17727158
38207,Medtr7g050810,7,17734385
38208,Medtr7g050815,7,17736847
38209,Medtr7g050830,7,17743625
38210,Medtr7g050860,7,17758152
38211,Medtr7g050870,7,17775709
38212,Medtr7g050920,7,17792107
38213,Medtr7g050935,7,17800313
38214,Medtr7g050950,7,17806561
38215,Medtr7g050980,7,17820159
38216,Medtr7g050990,7,17824724
38217,Medtr7g051020,7,17840986
38218,Medtr7g051040,7,17847012
38219,Medtr7g051065,7,17853666
38220,Medtr7g051090,7,17865560
38221,Medtr7g051100,7,17870001
38222,Medtr7g051110,7,17876840
38223,Medtr7g051130,7,17886060
38224,Medtr7g051170,7,17910641
38225,Medtr7g051210,7,17930626
38226,Medtr7g051220,7,17933571
38227,Medtr7g051230,7,17937729
38228,Medtr7g051240,7,17939463
38229,Medtr7g051250,7,17946436
38230,Medtr7g051290,7,17970221
38231,Medtr7g051295,7,17971860
38232,Medtr7g051320,7,17975643
38233,Medtr7g051325,7,17977457
38234,Medtr7g051330,7,17977921
38235,Medtr7g051340,7,17981922
38236,Medtr7g051350,7,17984740
38237,Medtr7g051400,7,18001910
38238,Medtr7g051430,7,18018353
38239,Medtr7g051440,7,18026311
38240,Medtr7g051450,7,18038365
38241,Medtr7g051460,7,18043869
38242,Medtr7g051470,7,18045055
38243,Medtr7g051510,7,18058241
38244,Medtr7g051565,7,18079717
38245,Medtr7g051610,7,18088673
38246,Medtr7g051650,7,18118849
38247,Medtr7g051830,7,18189546
38248,Medtr7g051840,7,18198807
38249,Medtr7g051850,7,18200036
38250,Medtr7g051870,7,18206162
38251,Medtr7g051880,7,18207960
38252,Medtr7g051910,7,18216668
38253,Medtr7g051940,7,18230040
38254,Medtr7g051960,7,18240008
38255,Medtr7g051967,7,18247966
38256,Medtr7g052020,7,18266772
38257,Medtr7g052025,7,18272593
38258,Medtr7g052060,7,18291177
38259,Medtr7g052070,7,18291657
38260,Medtr7g052100,7,18299587
38261,Medtr7g052120,7,18313340
38262,Medtr7g052150,7,18325329
38263,Medtr7g052160,7,18327166
38264,Medtr7g052170,7,18332651
38265,Medtr7g052220,7,18347015
38266,Medtr7g052230,7,18349122
38267,Medtr7g052240,7,18353837
38268,Medtr7g052250,7,18355068
38269,Medtr7g052280,7,18372041
38270,Medtr7g052300,7,18373789
38271,Medtr7g052320,7,18379911
38272,Medtr7g052330,7,18380985
38273,Medtr7g052340,7,18386816
38274,Medtr7g052370,7,18393428
38275,Medtr7g052380,7,18393879
38276,Medtr7g052480,7,18442593
38277,Medtr7g052570,7,18475011
38278,Medtr7g052600,7,18488994
38279,Medtr7g052605,7,18496758
38280,Medtr7g052620,7,18502314
38281,Medtr7g052640,7,18509814
38282,Medtr7g052650,7,18512016
38283,Medtr7g052660,7,18512787
38284,Medtr7g052670,7,18514323
38285,Medtr7g052680,7,18522844
38286,Medtr7g052690,7,18526659
38287,Medtr7g052740,7,18558473
38288,Medtr7g052820,7,18575162
38289,Medtr7g052830,7,18583070
38290,Medtr7g052885,7,18599603
38291,Medtr7g052895,7,18600290
38292,Medtr7g052900,7,18604868
38293,Medtr7g052970,7,18629187
38294,Medtr7g052990,7,18637950
38295,Medtr7g053000,7,18641895
38296,Medtr7g053050,7,18658127
38297,Medtr7g053070,7,18669356
38298,Medtr7g053090,7,18677472
38299,Medtr7g053100,7,18684589
38300,Medtr7g053103,7,18686714
38301,Medtr7g053107,7,18693573
38302,Medtr7g053110,7,18696928
38303,Medtr7g053160,7,18698849
38304,Medtr7g053180,7,18703774
38305,Medtr7g053200,7,18707718
38306,Medtr7g053210,7,18711059
38307,Medtr7g053220,7,18713828
38308,Medtr7g053230,7,18719113
38309,Medtr7g053240,7,18719939
38310,Medtr7g053250,7,18723615
38311,Medtr7g053260,7,18725963
38312,Medtr7g053280,7,18743649
38313,Medtr7g053290,7,18744136
38314,Medtr7g053310,7,18757455
38315,Medtr7g053320,7,18759303
38316,Medtr7g053330,7,18760054
38317,Medtr7g053360,7,18780789
38318,Medtr7g053370,7,18789438
38319,Medtr7g053380,7,18792000
38320,Medtr7g053390,7,18802117
38321,Medtr7g053400,7,18805291
38322,Medtr7g053410,7,18808902
38323,Medtr7g053420,7,18814066
38324,Medtr7g053430,7,18824721
38325,Medtr7g053440,7,18833237
38326,Medtr7g053450,7,18834797
38327,Medtr7g053460,7,18842766
38328,Medtr7g053470,7,18844062
38329,Medtr7g053480,7,18851761
38330,Medtr7g053500,7,18857464
38331,Medtr7g053520,7,18861167
38332,Medtr7g053530,7,18865635
38333,Medtr7g053560,7,18886576
38334,Medtr7g053580,7,18894681
38335,Medtr7g053610,7,18919292
38336,Medtr7g053620,7,18923709
38337,Medtr7g055970,7,18934427
38338,Medtr7g055960,7,18939154
38339,Medtr7g055950,7,18947946
38340,Medtr7g055940,7,18949694
38341,Medtr7g055930,7,18952662
38342,Medtr7g055910,7,18960050
38343,Medtr7g055900,7,18962082
38344,Medtr7g053650,7,18965875
38345,Medtr7g055890,7,18972892
38346,Medtr7g055870,7,18982709
38347,Medtr7g055850,7,18987112
38348,Medtr7g055840,7,18993088
38349,Medtr7g055830,7,18997349
38350,Medtr7g055800,7,19004018
38351,Medtr7g055790,7,19004484
38352,Medtr7g055780,7,19009382
38353,Medtr7g053680,7,19014791
38354,Medtr7g055580,7,19022855
38355,Medtr7g055590,7,19024828
38356,Medtr7g055600,7,19029384
38357,Medtr7g055610,7,19039158
38358,Medtr7g055613,7,19044376
38359,Medtr7g055617,7,19045676
38360,Medtr7g055620,7,19052899
38361,Medtr7g055630,7,19058453
38362,Medtr7g055655,7,19079074
38363,Medtr7g055650,7,19074172
38364,Medtr7g055660,7,19084301
38365,Medtr7g055700,7,19097839
38366,Medtr7g055710,7,19102312
38367,Medtr7g055720,7,19108147
38368,Medtr7g055730,7,19115160
38369,Medtr7g055743,7,19128430
38370,Medtr7g055747,7,19134084
38371,Medtr7g055763,7,19157124
38372,Medtr7g055783,7,19199169
38373,Medtr7g055787,7,19203079
38374,Medtr7g055793,7,19205156
38375,Medtr7g055803,7,19211324
38376,Medtr7g055807,7,19212691
38377,Medtr7g055827,7,19225385
38378,Medtr7g055837,7,19231270
38379,Medtr7g055843,7,19234779
38380,Medtr7g055857,7,19252386
38381,Medtr7g055863,7,19260879
38382,Medtr7g055873,7,19270708
38383,Medtr7g055877,7,19273369
38384,Medtr7g055903,7,19288546
38385,Medtr7g055907,7,19291528
38386,Medtr7g055913,7,19295210
38387,Medtr7g055917,7,19297533
38388,Medtr7g055923,7,19299724
38389,Medtr7g055927,7,19304121
38390,Medtr7g055933,7,19307546
38391,Medtr7g055937,7,19309968
38392,Medtr7g055943,7,19316445
38393,Medtr7g055953,7,19325757
38394,Medtr7g055963,7,19330278
38395,Medtr7g055977,7,19344347
38396,Medtr7g055987,7,19350479
38397,Medtr7g055993,7,19352873
38398,Medtr7g056003,7,19357009
38399,Medtr7g056007,7,19358720
38400,Medtr7g056013,7,19361317
38401,Medtr7g056017,7,19364650
38402,Medtr7g056020,7,19367647
38403,Medtr7g056023,7,19373868
38404,Medtr7g056030,7,19378558
38405,Medtr7g056033,7,19380299
38406,Medtr7g056047,7,19394328
38407,Medtr7g056053,7,19407848
38408,Medtr7g056060,7,19414468
38409,Medtr7g056073,7,19428206
38410,Medtr7g056087,7,19468645
38411,Medtr7g056090,7,19477830
38412,Medtr7g056093,7,19482483
38413,Medtr7g056097,7,19484302
38414,Medtr7g056100,7,19495629
38415,Medtr7g056103,7,19505919
38416,Medtr7g056110,7,19515668
38417,Medtr7g056117,7,19524387
38418,Medtr7g056123,7,19532813
38419,Medtr7g056133,7,19546881
38420,Medtr7g056137,7,19552216
38421,Medtr7g056140,7,19558250
38422,Medtr7g056147,7,19567292
38423,Medtr7g056150,7,19572703
38424,Medtr7g056153,7,19575486
38425,Medtr7g056163,7,19592475
38426,Medtr7g056170,7,19597436
38427,Medtr7g056173,7,19603928
38428,Medtr7g056183,7,19620839
38429,Medtr7g056197,7,19633671
38430,Medtr7g056200,7,19636992
38431,Medtr7g056207,7,19642281
38432,Medtr7g056233,7,19673229
38433,Medtr7g056237,7,19681079
38434,Medtr7g056243,7,19700581
38435,Medtr7g056250,7,19713295
38436,Medtr7g056253,7,19718211
38437,Medtr7g056257,7,19719457
38438,Medtr7g056260,7,19721138
38439,Medtr7g056267,7,19725694
38440,Medtr7g056277,7,19745288
38441,Medtr7g056280,7,19762012
38442,Medtr7g056287,7,19775629
38443,Medtr7g056290,7,19778662
38444,Medtr7g056293,7,19780563
38445,Medtr7g056297,7,19787346
38446,Medtr7g056300,7,19792266
38447,Medtr7g056303,7,19795473
38448,Medtr7g056307,7,19796326
38449,Medtr7g056313,7,19806264
38450,Medtr7g056317,7,19808588
38451,Medtr7g056323,7,19818531
38452,Medtr7g056330,7,19823945
38453,Medtr7g056337,7,19832407
38454,Medtr7g056347,7,19844341
38455,Medtr7g056350,7,19850066
38456,Medtr7g056353,7,19852119
38457,Medtr7g056360,7,19867710
38458,Medtr7g056363,7,19869346
38459,Medtr7g056367,7,19874113
38460,Medtr7g056370,7,19876896
38461,Medtr7g056373,7,19879476
38462,Medtr7g056383,7,19884319
38463,Medtr7g056390,7,19885945
38464,Medtr7g056393,7,19890104
38465,Medtr7g056400,7,19897039
38466,Medtr7g056403,7,19903564
38467,Medtr7g056407,7,19911155
38468,Medtr7g056410,7,19914751
38469,Medtr7g056413,7,19922978
38470,Medtr7g056417,7,19928465
38471,Medtr7g056420,7,19934346
38472,Medtr7g056430,7,19965485
38473,Medtr7g056433,7,19973580
38474,Medtr7g056443,7,19988722
38475,Medtr7g056447,7,20000413
38476,Medtr7g056450,7,20004563
38477,Medtr7g056453,7,20011824
38478,Medtr7g056460,7,20022555
38479,Medtr7g056463,7,20025129
38480,Medtr7g056467,7,20028077
38481,Medtr7g056473,7,20032952
38482,Medtr7g056480,7,20038549
38483,Medtr7g056490,7,20044118
38484,Medtr7g056493,7,20048715
38485,Medtr7g056500,7,20054294
38486,Medtr7g056503,7,20057841
38487,Medtr7g056507,7,20059959
38488,Medtr7g056510,7,20061911
38489,Medtr7g056513,7,20067402
38490,Medtr7g056517,7,20071455
38491,Medtr7g056520,7,20075894
38492,Medtr7g056523,7,20078497
38493,Medtr7g056527,7,20084786
38494,Medtr7g056530,7,20086919
38495,Medtr7g056533,7,20089714
38496,Medtr7g056537,7,20090701
38497,Medtr7g056543,7,20097468
38498,Medtr7g056557,7,20116050
38499,Medtr7g056560,7,20125228
